Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity
Q9HCK5,P17844,60.0,0.01,20.90%,30.64%
Q9HCK5,Q8IUX4,40.5,0.01,18.90%,32.31%
Q9HCK5,Q9UL18,3830.5,0.84,82.64%,90.11%
Q9HCK5,Q9H9G7,3732.5,0.81,81.06%,88.91%
Q9HCK5,P19447,47.0,0.01,19.89%,31.52%
Q9HCK5,P35637,43.5,0.01,35.48%,48.38%
Q9HCK5,Q15910,69.5,0.01,19.41%,37.37%
Q9HCK5,Q15717,44.5,0.01,19.28%,33.18%
Q9HCK5,Q01844,45.5,0.01,20.54%,28.76%
Q9HCK5,Q96AV8,69.5,0.01,18.33%,27.71%
Q9HCK5,P49711,54.0,0.01,20.43%,32.97%
Q9HCK5,P38432,60.5,0.01,19.07%,31.44%
Q9HCK5,P52943,64.5,0.02,25.22%,34.23%
Q9HCK5,Q9UKV8,3640.5,0.79,78.37%,88.48%
Q9HCK5,Q7L014,107.5,0.02,18.15%,30.81%
Q9HCK5,Q06787,57.0,0.01,18.40%,32.63%
Q9HCK5,P50750,47.5,0.01,20.16%,36.29%
Q9HCK5,P55899,44.0,0.01,23.75%,41.25%
Q9HCK5,Q4G0J3,77.5,0.02,20.43%,37.05%
Q9HCK5,P05455,44.0,0.01,17.85%,30.80%
Q9HCK5,P60842,59.5,0.01,19.85%,36.76%
Q9HCK5,Q9UBU9,72.5,0.01,18.50%,28.92%
Q9HCK5,Q9Y6Y0,64.0,0.01,18.38%,29.67%
Q9HCK5,Q96BK5,55.5,0.01,25.96%,41.34%
Q9HCK5,Q96DU9,48.5,0.01,21.21%,36.86%
Q9HCK5,Q9Y2X3,55.5,0.01,18.92%,34.81%
Q9HCK5,P17693,50.5,0.01,21.07%,34.52%
Q9HCK5,Q9NY12,41.0,0.01,21.05%,45.61%
Q9HCK5,Q8TEQ6,72.0,0.01,18.14%,33.57%
Q9HCK5,Q00839,51.0,0.01,18.61%,33.94%
Q9HCK5,P31269,40.5,0.01,18.00%,34.00%
Q9HCK5,Q9NV31,35.0,0.01,24.18%,39.21%
Q9HCK5,Q96G21,57.5,0.02,24.57%,37.71%
Q9HCK5,P07910,52.5,0.01,20.48%,33.13%
Q9HCK5,P61978,63.0,0.01,19.88%,33.80%
Q9HCK5,O60341,58.0,0.01,18.14%,30.86%
Q9HCK5,P55769,35.0,0.02,24.52%,32.07%
Q9HCK5,Q9Y4Z0,36.0,0.01,28.57%,48.57%
Q9HCK5,Q9Y4Y9,34.0,0.02,19.00%,32.00%
Q9HCK5,Q15233,49.0,0.01,18.78%,34.71%
Q9HCK5,Q15788,68.5,0.01,18.39%,32.86%
Q9HCK5,O75817,40.0,0.02,22.48%,35.65%
Q9HCK5,Q99575,72.5,0.01,18.99%,30.39%
Q9HCK5,P04637,37.5,0.01,22.72%,37.27%
Q9HCK5,P17980,70.0,0.02,21.58%,35.87%
Q9HCK5,P09874,65.5,0.01,15.39%,32.31%
Q9HCK5,O94906,73.0,0.01,19.39%,36.02%
Q9HCK5,Q6P2Q9,93.5,0.01,17.60%,30.72%
Q9HCK5,Q8WXF1,46.5,0.01,18.34%,31.95%
Q9HCK5,Q13523,81.5,0.01,18.68%,33.84%
Q9HCK5,O43172,52.5,0.01,19.79%,34.63%
Q9HCK5,O43447,37.5,0.01,27.90%,39.53%
Q9HCK5,P60484,46.5,0.01,17.48%,30.76%
Q9HCK5,O43663,54.0,0.01,18.33%,32.17%
Q9HCK5,P11940,75.0,0.01,20.00%,33.11%
Q9HCK5,P19338,47.0,0.01,22.65%,39.84%
Q9HCK5,P26599,59.0,0.01,20.52%,37.74%
Q9HCK5,P61964,51.0,0.01,27.34%,37.50%
Q9HCK5,Q9HCJ0,59.5,0.00,19.83%,31.40%
Q9HCK5,O75643,77.5,0.01,17.40%,30.29%
Q9HCK5,Q8NDV7,55.0,0.00,17.17%,31.96%
Q9HCK5,Q96PU8,42.5,0.01,17.53%,31.81%
Q9HCK5,Q9UKL0,54.5,0.01,21.68%,34.93%
Q9HCK5,Q13127,87.0,0.01,19.76%,30.82%
Q9HCK5,O15042,60.0,0.01,19.30%,31.41%
Q9HCK5,P31483,60.5,0.01,19.73%,29.71%
Q9HCK5,Q13263,78.0,0.01,18.49%,30.95%
Q9HCK5,Q13595,35.0,0.01,21.66%,30.83%
Q9HCK5,Q9BUL9,37.0,0.01,19.79%,32.29%
Q9HCK5,P78346,44.0,0.01,20.68%,36.20%
Q9HCK5,P09234,44.5,0.02,57.14%,71.42%
Q9HCK5,P08621,42.0,0.01,22.36%,35.08%
Q9HCK5,P09661,40.0,0.01,21.39%,31.01%
Q9HCK5,P09132,41.5,0.02,17.76%,31.57%
Q9HCK5,O76094,88.5,0.02,19.19%,34.38%
Q9HCK5,Q01130,49.0,0.02,31.81%,54.54%
Q9HCK5,Q8N3U4,69.0,0.01,17.65%,33.66%
Q9HCK5,Q07955,42.0,0.01,21.90%,37.14%
Q9HCK5,O95793,74.5,0.02,19.27%,29.25%
Q9HCK5,Q13285,42.0,0.01,28.57%,34.69%
Q9HCK5,Q15022,54.0,0.01,20.08%,31.96%
Q9HCK5,P16989,41.0,0.01,44.82%,55.17%
Q9HCK5,P83876,35.0,0.01,45.45%,54.54%
Q9HCK5,P09012,40.5,0.01,25.26%,42.10%
Q9HCK5,Q96DI7,68.5,0.02,19.09%,30.90%
Q9HCK5,P23246,54.0,0.01,34.14%,39.02%
Q9HCK5,Q9Y3B4,37.5,0.02,21.21%,42.42%
Q9HCK5,P62312,32.0,0.02,26.82%,31.70%
Q9HCK5,Q5S007,74.5,0.00,19.14%,33.61%
Q9HCK5,O95777,34.0,0.02,27.39%,39.72%
Q9HCK5,Q9UK45,38.5,0.02,26.66%,41.66%
Q9HCK5,Q969L4,37.5,0.02,37.50%,56.25%
Q9HCK5,P83369,53.0,0.01,24.45%,34.78%
Q9HCK5,Q9HCE1,107.5,0.02,18.90%,33.25%
Q9HCK5,O00566,61.0,0.01,19.82%,35.86%
Q9HCK5,Q9NZI8,85.5,0.02,18.65%,30.39%
Q9HCK5,Q9Y6M1,78.0,0.02,18.30%,32.37%
Q9HCK5,O00425,63.5,0.01,18.13%,32.88%
Q9HCK5,Q7Z3B3,55.5,0.01,18.08%,30.99%
Q9HCK5,O94992,53.0,0.01,17.02%,30.85%
Q9HCK5,Q9Y333,37.0,0.02,20.21%,32.97%
Q9HCK5,P62310,32.5,0.02,23.80%,47.61%
Q9HCK5,O15116,50.5,0.02,25.00%,42.39%
Q9HCK5,P04150,71.5,0.01,16.81%,27.21%
Q9HCK5,Q92522,42.5,0.01,17.98%,32.37%
Q9HCK5,Q9UKC9,46.5,0.01,22.22%,33.33%
Q9HCK5,O60832,58.0,0.01,22.32%,29.46%
Q9HCK5,P15172,45.5,0.01,17.22%,31.93%
Q9HCK5,Q14764,84.5,0.01,20.09%,32.69%
Q9HCK5,Q6IBM8,79.5,0.01,19.13%,33.92%
Q9HCK5,Q8NEI3,55.0,0.02,24.60%,44.44%
Q9HCK5,A2VCT9,36.0,0.01,24.44%,35.55%
Q9HCK5,A0PJ92,43.5,0.01,19.04%,35.53%
Q9HCK5,Q49AS9,39.0,0.01,20.46%,29.76%
Q9HCK5,Q6PJX3,49.5,0.02,22.64%,41.50%
Q9HCK5,B7ZL34,68.5,0.01,19.11%,30.20%
Q9HCK5,Q3MI39,32.0,0.01,53.33%,60.00%
Q9HCK5,Q6IPL9,45.0,0.02,20.83%,26.04%
Q9HCK5,Q3B891,56.5,0.01,19.76%,32.01%
Q9UL18,Q9UPQ9,56.5,0.00,21.62%,31.53%
Q9UL18,Q13148,51.0,0.01,18.53%,36.10%
Q9UL18,P08579,53.0,0.02,20.12%,30.03%
Q9UL18,O14746,79.0,0.01,18.66%,31.89%
Q9UL18,Q9UHB9,78.5,0.02,19.73%,35.71%
Q9UL18,O75940,42.5,0.01,19.86%,35.61%
Q9UL18,P49458,33.0,0.02,18.57%,34.28%
Q9UL18,P37108,40.5,0.02,25.53%,38.29%
Q9UL18,P61011,76.0,0.02,18.35%,36.91%
Q9UL18,Q96RS0,62.5,0.01,17.75%,29.43%
Q9UL18,P42224,80.5,0.01,19.43%,32.53%
Q9UL18,O43818,51.5,0.01,19.46%,30.91%
Q9UL18,P10155,59.5,0.01,20.45%,34.48%
Q9UL18,Q9H633,34.5,0.01,20.32%,30.89%
Q9UL18,P19474,53.5,0.01,17.48%,34.96%
Q9UL18,O95707,51.5,0.02,27.55%,46.93%
Q9UL18,P78345,50.5,0.01,18.59%,33.23%
Q9UL18,P37231,67.5,0.01,16.39%,31.17%
Q9UL18,O43251,53.5,0.01,19.21%,34.11%
Q9UL18,P35268,35.0,0.02,38.46%,51.28%
Q9UL18,P17735,59.5,0.01,19.39%,32.56%
Q9UL18,O95931,36.0,0.01,20.98%,38.27%
Q9UL18,Q9NVP2,51.0,0.02,18.42%,36.84%
Q9UL18,Q9BUQ8,56.0,0.01,17.21%,32.96%
Q9UL18,Q92841,78.0,0.01,18.85%,31.79%
Q9UL18,P17844,62.0,0.01,20.42%,32.01%
Q9UL18,Q8IUX4,46.0,0.01,21.23%,32.74%
Q9UL18,Q9HCK5,3830.5,0.84,82.64%,90.11%
Q9UL18,Q9H9G7,3900.5,0.85,84.02%,90.97%
Q9UL18,P19447,55.5,0.01,17.31%,30.42%
Q9UL18,P35637,44.0,0.01,26.22%,36.06%
Q9UL18,Q15910,71.5,0.01,17.55%,31.03%
Q9UL18,Q15717,49.0,0.01,20.65%,37.08%
Q9UL18,Q01844,37.0,0.00,30.95%,40.47%
Q9UL18,Q96AV8,62.0,0.01,17.96%,29.68%
Q9UL18,P49711,63.0,0.01,17.48%,31.44%
Q9UL18,P38432,54.0,0.01,19.70%,36.49%
Q9UL18,P52943,64.5,0.02,25.22%,33.33%
Q9UL18,Q9UKV8,3822.0,0.83,82.96%,91.83%
Q9UL18,Q7L014,98.5,0.02,17.15%,31.26%
Q9UL18,Q06787,53.5,0.01,18.21%,31.78%
Q9UL18,P50750,47.5,0.01,21.24%,36.26%
Q9UL18,P55899,35.0,0.01,33.33%,47.61%
Q9UL18,Q4G0J3,73.0,0.01,20.04%,35.20%
Q9UL18,P05455,61.5,0.01,19.94%,36.07%
Q9UL18,P60842,60.5,0.01,16.85%,30.82%
Q9UL18,Q9UBU9,69.0,0.01,21.83%,37.55%
Q9UL18,Q9Y6Y0,55.0,0.01,16.09%,33.21%
Q9UL18,Q96BK5,55.5,0.01,21.79%,39.74%
Q9UL18,Q96DU9,51.0,0.01,20.00%,34.14%
Q9UL18,Q9Y2X3,47.5,0.01,19.41%,34.39%
Q9UL18,P17693,55.5,0.01,17.68%,33.21%
Q9UL18,Q9NY12,40.5,0.01,17.85%,42.85%
Q9UL18,Q8TEQ6,72.5,0.01,19.91%,29.76%
Q9UL18,Q00839,49.5,0.01,18.63%,30.26%
Q9UL18,P31269,38.5,0.01,21.83%,27.94%
Q9UL18,Q9NV31,34.0,0.01,27.45%,47.05%
Q9UL18,Q96G21,49.5,0.01,21.27%,33.51%
Q9UL18,P07910,61.5,0.02,25.30%,38.27%
Q9UL18,P61978,60.5,0.01,24.57%,36.00%
Q9UL18,O60341,76.5,0.01,18.37%,32.79%
Q9UL18,P55769,38.5,0.02,18.70%,30.21%
Q9UL18,Q9Y4Z0,36.0,0.01,28.57%,48.57%
Q9UL18,Q9Y4Y9,31.5,0.02,19.73%,43.42%
Q9UL18,Q15233,57.5,0.01,18.39%,32.10%
Q9UL18,Q15788,64.0,0.01,18.74%,31.47%
Q9UL18,O75817,38.0,0.02,35.29%,52.94%
Q9UL18,Q99575,53.5,0.01,19.32%,31.18%
Q9UL18,P04637,43.5,0.01,24.54%,36.36%
Q9UL18,P17980,56.5,0.01,19.64%,33.21%
Q9UL18,P09874,78.0,0.01,19.22%,34.75%
Q9UL18,O94906,57.0,0.01,21.75%,35.38%
Q9UL18,Q6P2Q9,83.0,0.01,16.21%,30.64%
Q9UL18,Q8WXF1,38.5,0.01,21.11%,36.66%
Q9UL18,Q13523,62.5,0.01,16.93%,33.06%
Q9UL18,O43172,52.0,0.01,20.33%,33.41%
Q9UL18,O43447,37.5,0.01,26.98%,36.50%
Q9UL18,P60484,41.5,0.01,24.67%,34.41%
Q9UL18,O43663,61.5,0.01,18.75%,30.55%
Q9UL18,P11940,74.0,0.01,20.05%,36.59%
Q9UL18,P19338,47.0,0.01,22.22%,37.56%
Q9UL18,P26599,51.0,0.01,19.67%,31.93%
Q9UL18,P61964,38.5,0.01,17.16%,30.47%
Q9UL18,Q9HCJ0,73.0,0.01,19.54%,33.42%
Q9UL18,O75643,79.5,0.01,18.70%,31.81%
Q9UL18,Q8NDV7,54.5,0.00,18.86%,31.26%
Q9UL18,Q96PU8,49.0,0.01,20.52%,31.08%
Q9UL18,Q9UKL0,56.0,0.01,20.67%,36.09%
Q9UL18,Q13127,81.0,0.01,17.99%,28.52%
Q9UL18,O15042,57.5,0.01,18.63%,30.18%
Q9UL18,P31483,51.5,0.01,19.35%,31.89%
Q9UL18,Q13263,77.0,0.01,24.19%,39.24%
Q9UL18,Q13595,33.5,0.01,25.53%,38.29%
Q9UL18,Q9BUL9,34.0,0.01,21.10%,30.27%
Q9UL18,P78346,43.0,0.01,29.68%,39.06%
Q9UL18,P09234,39.0,0.01,45.00%,60.00%
Q9UL18,P08621,46.5,0.01,25.25%,35.35%
Q9UL18,P09661,37.5,0.01,23.40%,45.74%
Q9UL18,P09132,34.0,0.01,19.76%,24.41%
Q9UL18,O76094,77.0,0.01,17.40%,31.35%
Q9UL18,Q01130,47.0,0.02,29.54%,54.54%
Q9UL18,Q8N3U4,71.5,0.01,17.57%,31.46%
Q9UL18,Q07955,39.0,0.01,20.90%,34.54%
Q9UL18,O95793,58.5,0.01,20.40%,31.88%
Q9UL18,Q13285,44.0,0.01,20.87%,36.99%
Q9UL18,Q15022,60.5,0.01,28.33%,51.66%
Q9UL18,P16989,45.5,0.01,18.66%,27.75%
Q9UL18,P83876,33.5,0.01,21.42%,37.14%
Q9UL18,P09012,38.0,0.01,19.48%,29.54%
Q9UL18,Q96DI7,58.0,0.01,24.60%,38.88%
Q9UL18,P23246,56.5,0.01,21.89%,34.91%
Q9UL18,Q9Y3B4,37.0,0.02,21.27%,41.48%
Q9UL18,P62312,30.0,0.02,71.42%,85.71%
Q9UL18,Q5S007,99.0,0.01,18.67%,33.17%
Q9UL18,O95777,30.0,0.02,37.03%,55.55%
Q9UL18,Q9UK45,37.0,0.02,29.62%,40.74%
Q9UL18,Q969L4,42.5,0.02,23.52%,30.58%
Q9UL18,P83369,38.0,0.01,37.50%,50.00%
Q9UL18,Q9HCE1,110.5,0.02,18.41%,33.51%
Q9UL18,O00566,57.5,0.01,19.08%,35.61%
Q9UL18,Q9NZI8,83.0,0.02,19.18%,32.08%
Q9UL18,Q9Y6M1,68.0,0.01,17.10%,26.98%
Q9UL18,O00425,47.5,0.01,16.86%,31.55%
Q9UL18,Q7Z3B3,71.0,0.01,18.42%,32.82%
Q9UL18,O94992,39.5,0.01,22.22%,27.77%
Q9UL18,Q9Y333,42.0,0.02,20.40%,31.63%
Q9UL18,P62310,31.5,0.02,31.70%,51.21%
Q9UL18,O15116,41.5,0.02,22.82%,42.39%
Q9UL18,P04150,59.0,0.01,18.07%,29.75%
Q9UL18,Q92522,45.0,0.02,22.77%,31.68%
Q9UL18,Q9UKC9,45.0,0.01,21.80%,36.09%
Q9UL18,O60832,50.5,0.01,22.79%,31.61%
Q9UL18,P15172,52.5,0.01,16.34%,29.48%
Q9UL18,Q14764,70.0,0.01,19.90%,32.55%
Q9UL18,Q6IBM8,74.0,0.01,17.59%,30.68%
Q9UL18,Q8NEI3,52.0,0.02,21.69%,35.59%
Q9UL18,A2VCT9,40.0,0.01,22.22%,41.97%
Q9UL18,A0PJ92,43.5,0.01,21.73%,35.17%
Q9UL18,Q49AS9,47.5,0.01,22.42%,32.71%
Q9UL18,Q6PJX3,48.5,0.02,22.64%,41.50%
Q9UL18,B7ZL34,64.5,0.01,19.55%,35.25%
Q9UL18,Q3MI39,33.0,0.01,53.33%,60.00%
Q9UL18,Q6IPL9,28.0,0.01,40.00%,45.00%
Q9UL18,Q3B891,53.5,0.01,19.72%,32.11%
Q9H9G7,Q9UPQ9,73.0,0.01,23.95%,34.37%
Q9H9G7,Q13148,43.5,0.01,23.57%,35.71%
Q9H9G7,P08579,42.0,0.01,23.00%,36.28%
Q9H9G7,O14746,78.0,0.01,19.67%,30.65%
Q9H9G7,Q9UHB9,56.5,0.01,18.72%,34.56%
Q9H9G7,O75940,47.5,0.02,19.86%,36.30%
Q9H9G7,P49458,30.5,0.02,19.67%,42.62%
Q9H9G7,P37108,35.0,0.01,23.80%,45.23%
Q9H9G7,P61011,79.5,0.02,19.28%,33.99%
Q9H9G7,Q96RS0,41.0,0.00,17.83%,29.72%
Q9H9G7,P42224,83.5,0.01,18.00%,33.24%
Q9H9G7,O43818,44.0,0.01,19.12%,32.88%
Q9H9G7,P10155,65.0,0.01,18.09%,31.04%
Q9H9G7,Q9H633,36.0,0.01,21.23%,34.24%
Q9H9G7,P19474,57.5,0.01,19.59%,34.17%
Q9H9G7,O95707,52.5,0.02,21.31%,35.02%
Q9H9G7,P78345,42.0,0.01,28.57%,50.00%
Q9H9G7,P37231,66.0,0.01,17.04%,31.43%
Q9H9G7,O43251,41.5,0.01,37.83%,48.64%
Q9H9G7,P35268,33.5,0.01,22.22%,42.22%
Q9H9G7,P17735,55.0,0.01,18.01%,31.17%
Q9H9G7,O95931,33.5,0.01,23.43%,32.81%
Q9H9G7,Q9NVP2,58.0,0.02,19.29%,37.71%
Q9H9G7,Q9BUQ8,50.5,0.01,16.23%,31.98%
Q9H9G7,Q92841,69.5,0.01,18.80%,31.41%
Q9H9G7,P17844,73.5,0.01,18.29%,31.70%
Q9H9G7,Q8IUX4,48.5,0.01,19.29%,32.28%
Q9H9G7,Q9HCK5,3732.5,0.81,81.06%,88.91%
Q9H9G7,Q9UL18,3900.5,0.85,84.02%,90.97%
Q9H9G7,P19447,49.5,0.01,17.02%,32.27%
Q9H9G7,P35637,37.0,0.01,35.13%,51.35%
Q9H9G7,Q15910,61.5,0.01,20.83%,34.16%
Q9H9G7,Q15717,49.5,0.01,22.29%,35.13%
Q9H9G7,Q01844,40.0,0.00,46.66%,50.00%
Q9H9G7,Q96AV8,84.0,0.01,17.88%,30.81%
Q9H9G7,P49711,59.0,0.01,18.12%,29.86%
Q9H9G7,P38432,44.5,0.01,18.18%,29.81%
Q9H9G7,P52943,54.0,0.02,25.22%,34.23%
Q9H9G7,Q9UKV8,3685.5,0.80,79.74%,88.88%
Q9H9G7,Q7L014,113.0,0.02,20.10%,31.71%
Q9H9G7,Q06787,62.5,0.01,18.21%,29.55%
Q9H9G7,P50750,55.0,0.01,18.39%,30.39%
Q9H9G7,P55899,36.0,0.01,38.09%,52.38%
Q9H9G7,Q4G0J3,57.5,0.01,19.20%,35.16%
Q9H9G7,P05455,46.0,0.01,21.31%,45.90%
Q9H9G7,P60842,74.5,0.02,18.10%,30.65%
Q9H9G7,Q9UBU9,62.5,0.01,18.10%,32.55%
Q9H9G7,Q9Y6Y0,67.5,0.01,21.60%,35.19%
Q9H9G7,Q96BK5,51.0,0.01,19.57%,37.02%
Q9H9G7,Q96DU9,39.5,0.01,20.48%,37.56%
Q9H9G7,Q9Y2X3,46.0,0.01,18.62%,36.43%
Q9H9G7,P17693,55.5,0.01,21.07%,33.63%
Q9H9G7,Q9NY12,40.0,0.01,21.05%,47.36%
Q9H9G7,Q8TEQ6,79.5,0.01,17.11%,29.75%
Q9H9G7,Q00839,52.0,0.01,18.42%,34.21%
Q9H9G7,P31269,42.5,0.01,19.08%,28.97%
Q9H9G7,Q9NV31,44.0,0.02,23.41%,31.64%
Q9H9G7,Q96G21,51.0,0.01,22.84%,34.51%
Q9H9G7,P07910,49.5,0.01,22.92%,35.03%
Q9H9G7,P61978,58.0,0.01,18.97%,31.43%
Q9H9G7,O60341,73.0,0.01,18.75%,30.80%
Q9H9G7,P55769,41.0,0.02,19.63%,36.19%
Q9H9G7,Q9Y4Z0,37.0,0.02,31.42%,48.57%
Q9H9G7,Q9Y4Y9,38.5,0.02,28.84%,40.38%
Q9H9G7,Q15233,55.0,0.01,20.30%,35.71%
Q9H9G7,Q15788,71.0,0.01,17.98%,29.66%
Q9H9G7,O75817,35.0,0.01,20.37%,46.29%
Q9H9G7,Q99575,71.5,0.01,18.25%,31.63%
Q9H9G7,P04637,39.0,0.01,21.16%,37.22%
Q9H9G7,P17980,41.5,0.01,15.20%,34.60%
Q9H9G7,P09874,55.0,0.01,19.35%,33.60%
Q9H9G7,O94906,55.5,0.01,20.78%,35.00%
Q9H9G7,Q6P2Q9,77.0,0.01,18.12%,31.48%
Q9H9G7,Q8WXF1,42.0,0.01,36.36%,48.48%
Q9H9G7,Q13523,50.5,0.01,15.24%,30.79%
Q9H9G7,O43172,51.5,0.01,19.27%,37.75%
Q9H9G7,O43447,33.5,0.01,27.90%,34.88%
Q9H9G7,P60484,40.5,0.01,28.23%,40.00%
Q9H9G7,O43663,58.0,0.01,19.16%,32.40%
Q9H9G7,P11940,54.0,0.01,19.35%,33.54%
Q9H9G7,P19338,41.5,0.01,21.81%,36.36%
Q9H9G7,P26599,60.5,0.01,21.92%,45.61%
Q9H9G7,P61964,52.5,0.01,17.98%,30.51%
Q9H9G7,Q9HCJ0,79.0,0.01,20.20%,34.24%
Q9H9G7,O75643,66.0,0.00,18.23%,31.86%
Q9H9G7,Q8NDV7,42.5,0.00,39.28%,46.42%
Q9H9G7,Q96PU8,52.0,0.01,17.23%,31.29%
Q9H9G7,Q9UKL0,58.5,0.01,20.97%,34.83%
Q9H9G7,Q13127,71.5,0.01,16.46%,32.02%
Q9H9G7,O15042,51.0,0.01,23.35%,36.49%
Q9H9G7,P31483,46.5,0.01,32.14%,42.85%
Q9H9G7,Q13263,62.0,0.01,19.02%,29.47%
Q9H9G7,Q13595,40.5,0.01,19.82%,29.07%
Q9H9G7,Q9BUL9,33.5,0.01,31.70%,34.14%
Q9H9G7,P78346,49.5,0.01,41.17%,52.94%
Q9H9G7,P09234,42.0,0.02,18.94%,31.57%
Q9H9G7,P08621,48.5,0.01,19.91%,34.19%
Q9H9G7,P09661,37.0,0.01,19.71%,34.50%
Q9H9G7,P09132,37.5,0.02,20.00%,28.88%
Q9H9G7,O76094,68.0,0.01,19.53%,32.85%
Q9H9G7,Q01130,46.0,0.02,29.54%,54.54%
Q9H9G7,Q8N3U4,76.0,0.01,15.60%,29.54%
Q9H9G7,Q07955,34.5,0.01,27.45%,37.25%
Q9H9G7,O95793,65.5,0.01,18.59%,30.90%
Q9H9G7,Q13285,48.5,0.01,31.03%,37.93%
Q9H9G7,Q15022,55.0,0.01,19.88%,33.70%
Q9H9G7,P16989,60.5,0.02,23.43%,37.50%
Q9H9G7,P83876,35.0,0.01,45.45%,54.54%
Q9H9G7,P09012,45.0,0.01,21.13%,31.30%
Q9H9G7,Q96DI7,52.0,0.01,18.73%,30.02%
Q9H9G7,P23246,55.0,0.01,23.03%,36.36%
Q9H9G7,Q9Y3B4,41.0,0.02,16.80%,40.79%
Q9H9G7,P62312,29.0,0.02,23.07%,35.16%
Q9H9G7,Q5S007,73.5,0.00,20.02%,32.10%
Q9H9G7,O95777,29.5,0.02,32.65%,42.85%
Q9H9G7,Q9UK45,34.5,0.02,26.31%,42.10%
Q9H9G7,Q969L4,31.0,0.01,25.45%,43.63%
Q9H9G7,P83369,35.5,0.01,29.16%,41.66%
Q9H9G7,Q9HCE1,123.0,0.02,18.95%,31.87%
Q9H9G7,O00566,44.5,0.01,18.61%,34.16%
Q9H9G7,Q9NZI8,70.5,0.01,17.86%,33.41%
Q9H9G7,Q9Y6M1,79.5,0.02,20.57%,32.98%
Q9H9G7,O00425,64.0,0.01,22.22%,37.03%
Q9H9G7,Q7Z3B3,62.5,0.01,19.03%,31.79%
Q9H9G7,O94992,72.0,0.02,18.99%,30.66%
Q9H9G7,Q9Y333,45.0,0.03,21.00%,33.00%
Q9H9G7,P62310,32.5,0.02,19.56%,36.95%
Q9H9G7,O15116,35.5,0.02,24.39%,39.02%
Q9H9G7,P04150,50.5,0.01,19.92%,33.09%
Q9H9G7,Q92522,46.5,0.02,18.70%,33.09%
Q9H9G7,Q9UKC9,43.0,0.01,24.77%,38.93%
Q9H9G7,O60832,50.0,0.01,18.64%,34.18%
Q9H9G7,P15172,59.5,0.02,26.66%,39.04%
Q9H9G7,Q14764,58.5,0.01,21.56%,41.83%
Q9H9G7,Q6IBM8,78.0,0.01,18.85%,32.93%
Q9H9G7,Q8NEI3,44.0,0.01,20.62%,31.87%
Q9H9G7,A2VCT9,42.5,0.01,22.10%,34.73%
Q9H9G7,A0PJ92,42.5,0.01,24.08%,35.60%
Q9H9G7,Q49AS9,43.5,0.01,20.67%,28.94%
Q9H9G7,Q6PJX3,44.5,0.02,22.98%,37.93%
Q9H9G7,B7ZL34,64.0,0.01,19.30%,34.81%
Q9H9G7,Q3MI39,33.0,0.01,27.08%,41.66%
Q9H9G7,Q6IPL9,24.5,0.01,25.71%,31.42%
Q9H9G7,Q3B891,47.0,0.01,20.00%,34.54%
P19447,Q9UPQ9,51.0,0.00,26.31%,40.78%
P19447,Q13148,42.5,0.01,19.67%,31.55%
P19447,P08579,46.5,0.02,25.49%,49.01%
P19447,O14746,55.5,0.01,18.78%,35.35%
P19447,Q9UHB9,80.0,0.02,18.89%,31.42%
P19447,O75940,45.5,0.02,20.00%,43.47%
P19447,P49458,32.5,0.02,16.88%,42.85%
P19447,P37108,33.5,0.02,23.59%,42.69%
P19447,P61011,69.0,0.02,19.44%,35.41%
P19447,Q96RS0,66.0,0.01,18.22%,32.97%
P19447,P42224,78.5,0.01,22.43%,41.44%
P19447,O43818,61.5,0.01,18.66%,30.22%
P19447,P10155,103.5,0.03,19.88%,33.82%
P19447,Q9H633,38.5,0.02,23.76%,35.64%
P19447,P19474,66.0,0.02,21.39%,34.15%
P19447,O95707,62.0,0.02,17.29%,33.75%
P19447,P78345,39.5,0.01,24.67%,48.05%
P19447,P37231,57.0,0.01,18.10%,33.78%
P19447,O43251,39.5,0.01,29.09%,45.45%
P19447,P35268,53.5,0.03,25.73%,41.17%
P19447,P17735,62.5,0.01,17.71%,34.68%
P19447,O95931,38.0,0.01,20.71%,32.85%
P19447,Q9NVP2,52.5,0.02,24.78%,38.46%
P19447,Q9BUQ8,110.0,0.02,18.39%,32.41%
P19447,Q92841,107.0,0.02,18.09%,31.90%
P19447,P17844,121.5,0.03,19.81%,32.58%
P19447,Q8IUX4,52.0,0.01,23.52%,36.60%
P19447,Q9HCK5,47.0,0.01,19.89%,31.52%
P19447,Q9UL18,55.5,0.01,17.36%,30.06%
P19447,Q9H9G7,49.5,0.01,17.12%,31.69%
P19447,P35637,50.5,0.01,34.09%,45.45%
P19447,Q15910,109.0,0.02,17.36%,27.54%
P19447,Q15717,44.0,0.01,19.04%,32.38%
P19447,Q01844,45.0,0.01,32.50%,47.50%
P19447,Q96AV8,64.0,0.01,18.30%,31.69%
P19447,P49711,95.0,0.02,18.16%,32.92%
P19447,P38432,50.5,0.01,22.58%,31.04%
P19447,P52943,37.5,0.01,24.69%,37.03%
P19447,Q9UKV8,51.5,0.01,18.58%,29.89%
P19447,Q7L014,127.0,0.02,17.91%,31.85%
P19447,Q06787,57.5,0.01,24.00%,40.40%
P19447,P50750,43.0,0.01,20.31%,35.15%
P19447,P55899,36.0,0.01,25.00%,38.15%
P19447,Q4G0J3,72.0,0.02,21.97%,33.43%
P19447,P05455,59.0,0.02,19.59%,38.19%
