PrId,nncid,interaction
P35637,n409674,1
Q15717,n409674,1
Q49AS9,n409674,1
Q9NZI8,n409674,1
Q9UKV8,n409674,1
Q9UL18,n409674,1
O00425,n409683,1
P26599,n409683,1
Q15717,n409683,1
Q9NZI8,n409683,1
Q9UKV8,n409683,1
Q9Y6M1,n409683,1
Q9UKV8,n409684,1
Q01844,n409709,1
Q15717,n409709,1
Q15717,n409726,1
P35637,n409756,1
Q9NZI8,n410026,1
Q07955,n410038,1
Q13148,n410038,1
Q15717,n410038,1
Q07955,n410042,1
Q15717,n410042,1
Q15717,n410066,1
Q9UKV8,n410066,1
Q07955,n410068,1
P31483,n410072,1
P35637,n410072,1
Q07955,n410072,1
Q49AS9,n410076,1
Q13148,n410080,1
O00425,n410105,1
P26599,n410105,1
Q07955,n410105,1
Q15717,n410105,1
Q9NZI8,n410105,1
Q9Y6M1,n410105,1
P31483,n410108,1
Q15717,n410108,1
Q49AS9,n410108,1
Q9UKV8,n410108,1
Q07955,n410128,1
Q9UKV8,n410131,1
O00425,n410149,1
Q96PU8,n410149,1
Q9NZI8,n410149,1
Q9UKV8,n410149,1
Q9UL18,n410149,1
Q9Y6M1,n410149,1
O00425,n410152,1
Q07955,n410152,1
Q49AS9,n410152,1
Q9NZI8,n410152,1
Q9UKV8,n410152,1
Q9UL18,n410152,1
Q9Y6M1,n410152,1
O00425,n410153,1
Q15717,n410153,1
Q9NZI8,n410153,1
Q9Y6M1,n410153,1
Q15717,n410161,1
Q07955,n410170,1
Q9NZI8,n410188,1
Q9Y6M1,n410188,1
O00425,n410189,1
Q07955,n410189,1
Q07955,n410191,1
Q15717,n410191,1
Q49AS9,n410191,1
Q9NZI8,n410191,1
Q9UKV8,n410191,1
Q07955,n410194,1
Q07955,n410199,1
Q13148,n410203,1
Q15717,n410249,1
Q07955,n410456,1
P31483,n410457,1
P35637,n410457,1
Q01844,n410457,1
Q13148,n410457,1
Q15717,n410457,1
Q49AS9,n410457,1
Q9NZI8,n410457,1
Q9Y6M1,n410457,1
P31483,n410462,1
P35637,n410462,1
Q15717,n410462,1
Q49AS9,n410462,1
O00425,n410487,1
Q15717,n410487,1
Q9NZI8,n410487,1
Q07955,n410488,1
O00425,n410523,1
P26599,n410523,1
P35637,n410523,1
Q07955,n410523,1
Q13148,n410523,1
Q15717,n410523,1
Q49AS9,n410523,1
Q9HCE1,n410523,1
Q9NZI8,n410523,1
Q9UKV8,n410523,1
Q9UL18,n410523,1
Q9Y6M1,n410523,1
B7ZL34,n410547,1
Q8NDV7,n410547,1
O00425,n410630,1
Q15717,n410630,1
Q9NZI8,n410630,1
Q9UKV8,n410630,1
Q9UL18,n410630,1
B7ZL34,n410638,1
O00425,n410638,1
P26599,n410638,1
P31483,n410638,1
P35637,n410638,1
Q15717,n410638,1
Q49AS9,n410638,1
Q9HCE1,n410638,1
Q9NZI8,n410638,1
Q9UKV8,n410638,1
Q9UL18,n410638,1
Q9Y6M1,n410638,1
P35637,n410671,1
B7ZL34,n410722,1
O00425,n410722,1
P35637,n410722,1
Q07955,n410722,1
Q15717,n410722,1
Q49AS9,n410722,1
Q9NZI8,n410722,1
Q9Y6M1,n410722,1
Q13148,n410806,1
P35637,n410904,1
Q49AS9,n410904,1
Q9NZI8,n410904,1
Q15717,n411064,1
Q07955,n411118,1
Q49AS9,n411118,1
Q15717,n411528,1
Q49AS9,n411550,1
O00425,n411556,1
Q9Y6M1,n411578,1
P35637,n411597,1
Q15717,n411597,1
Q15717,n411615,1
P26599,n411622,1
P26599,n411623,1
Q07955,n411666,1
P26599,n411678,1
Q07955,n411678,1
Q07955,n411679,1
O00425,n411680,1
Q07955,n411680,1
Q96PU8,n411680,1
Q9Y6M1,n411680,1
P35637,n411681,1
Q07955,n411681,1
P35637,n411694,1
Q07955,n411719,1
Q15717,n411720,1
Q9NZI8,n411720,1
Q9UKV8,n411720,1
Q9UL18,n411720,1
Q07955,n411727,1
P37108,n4428,1
P49458,n4428,1
P37108,n4429,1
P49458,n4429,1
P37108,n4430,1
P49458,n4430,1
P37108,n4431,1
P49458,n4431,1
P37108,n4432,1
P49458,n4432,1
P37108,n4433,1
P49458,n4433,1
P37108,n4434,1
P49458,n4434,1
P37108,n4435,1
P49458,n4435,1
P37108,n4436,1
P49458,n4436,1
P37108,n4437,1
P49458,n4437,1
P37108,n4438,1
P49458,n4438,1
P37108,n4439,1
P49458,n4439,1
P31483,n4541,1
P35637,n4541,1
Q01844,n4541,1
Q13148,n4541,1
Q15717,n4541,1
Q49AS9,n4541,1
P26599,n4864,1
P31483,n4864,1
Q13148,n4864,1
Q49AS9,n4864,1
P38432,n5087,1
P83369,n5087,1
Q969L4,n5087,1
P55769,n5196,1
Q9Y6Y0,n5197,1
P05455,n5214,1
P10155,n5214,1
O14746,n5296,1
O60832,n5296,1
O95793,n5296,1
P07910,n5296,1
P35268,n5296,1
P60484,n5296,1
Q3MI39,n5296,1
Q96BK5,n5296,1
P05455,n5312,1
P10155,n5312,1
P19338,n5312,1
P19474,n5312,1
P26599,n5312,1
P61978,n5312,1
P05455,n5313,1
P10155,n5313,1
P19338,n5313,1
P26599,n5313,1
P61978,n5313,1
A2VCT9,n5315,1
P04637,n5315,1
P07910,n5315,1
P08621,n5315,1
P09012,n5315,1
P09234,n5315,1
P17844,n5315,1
P17980,n5315,1
P19447,n5315,1
P26599,n5315,1
P52943,n5315,1
P62310,n5315,1
P62312,n5315,1
Q01130,n5315,1
Q3MI39,n5315,1
Q6IPL9,n5315,1
Q7L014,n5315,1
Q8NEI3,n5315,1
Q8TEQ6,n5315,1
Q9NVP2,n5315,1
Q9UK45,n5315,1
Q9Y333,n5315,1
Q9Y4Z0,n5315,1
Q01844,n5382,1
O75643,n5387,1
O94906,n5387,1
P23246,n5387,1
P62310,n5387,1
P62312,n5387,1
P83876,n5387,1
Q13523,n5387,1
Q15233,n5387,1
Q6IBM8,n5387,1
Q6P2Q9,n5387,1
Q96DI7,n5387,1
Q9BUQ8,n5387,1
Q9UK45,n5387,1
Q9Y333,n5387,1
Q9Y4Z0,n5387,1
O00425,n5543,1
O75817,n5543,1
O95707,n5543,1
P26599,n5543,1
P31483,n5543,1
P35637,n5543,1
P78345,n5543,1
Q01844,n5543,1
Q13148,n5543,1
Q15717,n5543,1
Q49AS9,n5543,1
Q99575,n5543,1
Q9BUL9,n5543,1
Q9H633,n5543,1
Q9Y6M1,n5543,1
P05455,n5612,1
P10155,n5612,1
P04637,n5622,1
P07910,n5622,1
P08579,n5622,1
P09661,n5622,1
P62310,n5622,1
P62312,n5622,1
Q3MI39,n5622,1
Q7L014,n5622,1
Q9UK45,n5622,1
Q9Y333,n5622,1
Q9Y3B4,n5622,1
Q9Y4Z0,n5622,1
O43172,n5623,1
O43447,n5623,1
O75940,n5623,1
P55769,n5623,1
P62310,n5623,1
P62312,n5623,1
Q8TEQ6,n5623,1
Q9UK45,n5623,1
Q9Y333,n5623,1
Q9Y4Z0,n5623,1
P26599,n5726,1
Q13148,n5726,1
Q15717,n5726,1
Q49AS9,n5726,1
Q13148,n638,1
Q9HCE1,n638,1
P05455,n717,1
P60484,n717,1
Q14764,n717,1
P05455,n718,1
P60484,n718,1
Q14764,n718,1
O95777,n121,0
O43172,n1315,0
P62312,n1315,0
Q6P2Q9,n1315,0
Q9NVP2,n1433,0
P61011,n1461,0
Q6IPL9,n1579,0
P23246,n177816,0
Q9Y2X3,n177965,0
Q15717,n178134,0
Q13595,n1877,0
Q9UHB9,n1877,0
P05455,n199030,0
Q01844,n199030,0
P35268,n199030,0
P08579,n199030,0
O95793,n200540,0
Q15788,n2060,0
Q9UKC9,n2060,0
P31269,n2130,0
P35637,n2146,0
Q15022,n263875,0
Q9Y3B4,n263900,0
Q8NEI3,n263941,0
A0PJ92,n263973,0
Q92841,n263981,0
Q9UKC9,n264009,0
P09132,n264043,0
Q969L4,n264053,0
Q4G0J3,n264321,0
O76094,n264344,0
P19338,n264431,0
Q01844,n264461,0
Q9H633,n264493,0
P23246,n264673,0
Q8WXF1,n264747,0
P52943,n264747,0
P08579,n265216,0
Q49AS9,n265334,0
Q9NV31,n265362,0
Q9UK45,n265419,0
P15172,n265443,0
P61978,n265588,0
Q8NEI3,n265594,0
P09012,n265606,0
Q9NY12,n265930,0
Q9NVP2,n265940,0
P38432,n265983,0
A0PJ92,n266107,0
Q9Y2X3,n266114,0
Q13285,n266286,0
P83369,n266402,0
Q8IUX4,n266439,0
P17980,n266444,0
Q13285,n266445,0
P11940,n266489,0
Q9BUQ8,n266495,0
P08579,n266549,0
A2VCT9,n266618,0
Q8TEQ6,n266643,0
P61011,n266677,0
Q15022,n266732,0
Q15910,n266733,0
P11940,n266784,0
Q6PJX3,n266814,0
P23246,n266910,0
P07910,n266957,0
Q9Y4Y9,n266993,0
Q8TEQ6,n267062,0
P26599,n267072,0
P62312,n267210,0
Q9Y333,n267287,0
P37108,n267336,0
O43172,n267386,0
O60341,n267405,0
O00566,n267478,0
O94992,n267514,0
Q9Y2X3,n267574,0
Q9NZI8,n267649,0
P04150,n267662,0
P49458,n267712,0
O43251,n267727,0
A2VCT9,n267810,0
P26599,n267983,0
Q9BUL9,n267991,0
P37108,n268103,0
Q6IPL9,n268103,0
O00425,n268154,0
Q9Y4Z0,n268158,0
Q9HCE1,n268260,0
Q9Y4Y9,n268292,0
Q96DI7,n268318,0
Q13595,n268344,0
O75817,n268366,0
P26599,n268421,0
O75817,n268527,0
Q96RS0,n268548,0
Q13285,n268566,0
Q13595,n268566,0
Q9Y4Y9,n268600,0
P04637,n268628,0
Q9H633,n268793,0
Q01130,n268855,0
P31269,n269034,0
A2VCT9,n269064,0
Q14764,n269111,0
Q13523,n269262,0
P52943,n269288,0
P83369,n269340,0
O75643,n269349,0
Q9UKV8,n269358,0
Q8WXF1,n269440,0
P38432,n269457,0
Q8N3U4,n269515,0
Q9Y2X3,n269538,0
P60484,n269615,0
Q6PJX3,n269625,0
Q8NEI3,n269668,0
Q13523,n269743,0
P15172,n269761,0
Q9HCE1,n270185,0
Q969L4,n270505,0
O94906,n270539,0
Q6IBM8,n270601,0
P19474,n270690,0
P49458,n270696,0
Q6IPL9,n270755,0
Q96BK5,n270887,0
Q9UHB9,n270988,0
Q9Y4Y9,n271076,0
O14746,n271077,0
O43172,n271162,0
Q9H633,n271260,0
P09661,n271283,0
Q9UHB9,n271352,0
O15116,n271402,0
P61978,n271471,0
O60832,n271477,0
O76094,n271540,0
P08621,n271683,0
Q92841,n271776,0
Q9Y2X3,n271812,0
P07910,n271826,0
Q9UKL0,n271880,0
Q15022,n272000,0
P05455,n272004,0
P83876,n272014,0
Q99575,n272021,0
Q6P2Q9,n272083,0
P08621,n272087,0
P10155,n272087,0
Q96BK5,n272135,0
Q969L4,n272379,0
O75643,n272392,0
P08579,n272445,0
O43447,n272535,0
O95793,n272546,0
Q8NEI3,n272576,0
Q7Z3B3,n272581,0
P04637,n272767,0
Q14764,n272822,0
Q13285,n272841,0
B7ZL34,n272926,0
P37108,n273508,0
P07910,n273513,0
Q14764,n273529,0
O60341,n273652,0
Q6IBM8,n273699,0
Q9NVP2,n273702,0
Q9UKV8,n273704,0
Q96DU9,n273720,0
O43172,n273737,0
A2VCT9,n273739,0
Q8TEQ6,n273836,0
O00425,n273857,0
P17844,n274008,0
P19474,n274025,0
P49711,n274038,0
Q9Y333,n274453,0
Q9HCE1,n274468,0
Q9Y333,n274579,0
P49458,n274584,0
P49711,n274628,0
O94906,n274638,0
A0PJ92,n274689,0
P19474,n274741,0
O75643,n274772,0
P09132,n274841,0
P31483,n274875,0
P09132,n274878,0
B7ZL34,n274891,0
Q15788,n274929,0
O60341,n274932,0
Q9Y6Y0,n274943,0
P23246,n275163,0
Q9NZI8,n275171,0
Q6IBM8,n275218,0
Q13127,n275254,0
P05455,n275266,0
P60484,n275335,0
Q99575,n275336,0
Q4G0J3,n275425,0
O15116,n275706,0
Q9NY12,n275711,0
Q13523,n275713,0
Q06787,n275833,0
Q15233,n275837,0
P62310,n275861,0
Q9Y333,n276009,0
P04150,n276037,0
P61011,n276041,0
Q7Z3B3,n276093,0
P17735,n276124,0
Q15910,n276157,0
Q8N3U4,n276179,0
Q6IBM8,n276198,0
Q9Y333,n276259,0
P09132,n276263,0
Q15910,n276280,0
O95793,n276326,0
Q9Y4Z0,n276378,0
Q15910,n276396,0
O75817,n276429,0
Q6PJX3,n276455,0
P05455,n276457,0
P62310,n276461,0
A2VCT9,n276574,0
Q49AS9,n276675,0
Q7L014,n276780,0
A2VCT9,n277016,0
B7ZL34,n277156,0
P37231,n277157,0
O75940,n277169,0
P04637,n277224,0
P52943,n277243,0
Q6IPL9,n277358,0
Q4G0J3,n277485,0
P04150,n277611,0
P05455,n277620,0
P49458,n277631,0
P17980,n277660,0
P62312,n277685,0
P17735,n277779,0
Q06787,n277861,0
P09234,n277881,0
Q13285,n277887,0
B7ZL34,n277903,0
Q13523,n277918,0
Q9UL18,n278028,0
P38432,n278063,0
P60484,n278065,0
P10155,n278085,0
P11940,n278120,0
B7ZL34,n278123,0
P61011,n278159,0
O95793,n278448,0
Q6PJX3,n278680,0
Q14764,n278731,0
O75643,n278780,0
P17735,n278848,0
Q9Y3B4,n278863,0
Q7L014,n278891,0
O43447,n278928,0
Q8NDV7,n279029,0
P11940,n279074,0
P08621,n279083,0
Q01130,n279093,0
P78345,n279152,0
P04637,n279156,0
Q969L4,n279201,0
Q8TEQ6,n279270,0
A2VCT9,n279279,0
P37231,n279279,0
P17735,n279432,0
P31269,n279472,0
P62312,n279523,0
P38432,n279526,0
Q13148,n279626,0
Q13127,n279830,0
P09132,n279913,0
P15172,n279982,0
P37231,n280030,0
O75643,n280121,0
Q6IBM8,n280197,0
Q96BK5,n280205,0
O94992,n280233,0
Q13595,n280313,0
Q9BUQ8,n280328,0
P37108,n280450,0
Q9BUL9,n280457,0
O95777,n280495,0
O00425,n280497,0
Q9Y3B4,n280540,0
P62310,n280633,0
P35268,n280690,0
P35637,n280759,0
O94906,n280766,0
P37108,n280793,0
Q96BK5,n280887,0
Q15910,n281201,0
Q13127,n281394,0
O60832,n281502,0
P08621,n281595,0
P62310,n281603,0
P19474,n281613,0
Q9NZI8,n281766,0
Q06787,n281819,0
Q9NVP2,n281828,0
P05455,n281831,0
O00425,n281832,0
Q13285,n281922,0
Q8TEQ6,n282049,0
O60832,n282049,0
P26599,n282086,0
P09012,n282141,0
P50750,n282285,0
Q6IPL9,n282369,0
P09661,n282381,0
Q6PJX3,n282523,0
P49458,n282809,0
Q13523,n282871,0
Q9UKC9,n282872,0
Q01130,n282908,0
P35637,n283020,0
Q6PJX3,n283046,0
P60842,n283225,0
Q15233,n283228,0
P62310,n283287,0
O15116,n283354,0
Q9UKC9,n283626,0
P37231,n283634,0
P61978,n283640,0
O43172,n283645,0
Q9UHB9,n283689,0
Q8TEQ6,n283740,0
O43447,n283769,0
P15172,n283771,0
P61964,n283797,0
Q9NZI8,n283801,0
P38432,n283886,0
Q8WXF1,n283972,0
P35268,n284141,0
Q9NZI8,n284217,0
O75817,n284263,0
O75940,n284263,0
O43447,n284283,0
Q07955,n284338,0
P19474,n284353,0
Q9UKL0,n284353,0
Q96RS0,n284359,0
Q6PJX3,n284360,0
Q96G21,n284448,0
O75643,n284495,0
P50750,n284519,0
P60484,n284566,0
Q6P2Q9,n284591,0
O15116,n284611,0
Q9UKL0,n284645,0
P08579,n284659,0
B7ZL34,n284802,0
O94906,n284842,0
P19338,n284873,0
Q15788,n284874,0
P26599,n284875,0
P15172,n284945,0
Q8WXF1,n284955,0
Q8IUX4,n284977,0
O00566,n285011,0
Q99575,n285127,0
Q9UKL0,n285153,0
Q7Z3B3,n285160,0
Q4G0J3,n285196,0
P37231,n285236,0
O75817,n285238,0
Q8NDV7,n285262,0
Q9UHB9,n285289,0
Q9NY12,n285298,0
P04150,n285317,0
P09012,n285392,0
O15116,n285394,0
P09661,n285425,0
P17980,n285447,0
Q3MI39,n285629,0
Q96G21,n285662,0
P35268,n285726,0
O95707,n285809,0
O75643,n285936,0
P15172,n285943,0
Q9H633,n286021,0
O95707,n286094,0
Q6P2Q9,n286094,0
O94992,n286137,0
P78345,n286137,0
O95777,n286160,0
P23246,n286171,0
O95793,n286183,0
Q9BUL9,n286275,0
Q9UL18,n286297,0
A0PJ92,n286339,0
Q13285,n286366,0
Q13127,n286382,0
P09012,n286428,0
P17980,n286486,0
Q8IUX4,n286533,0
P62310,n286599,0
P62312,n286604,0
P78345,n286860,0
O15116,n286949,0
O75643,n287094,0
O75643,n287096,0
Q9NVP2,n287131,0
P52943,n287216,0
P35268,n287232,0
P31269,n287348,0
P09012,n287410,0
Q8N3U4,n287411,0
P83369,n287416,0
O43172,n287450,0
P83369,n287455,0
P61011,n287477,0
Q9NZI8,n287489,0
P37231,n288011,0
P07910,n288055,0
Q49AS9,n288071,0
P15172,n288095,0
O95707,n288250,0
O43172,n288267,0
Q13127,n288275,0
Q9UKC9,n288329,0
P19447,n288363,0
Q8WXF1,n288395,0
O76094,n288418,0
P83369,n288423,0
Q9Y6M1,n288440,0
O75817,n288543,0
O15116,n288543,0
Q9Y4Z0,n288543,0
Q96DI7,n288569,0
O60341,n288630,0
Q96RS0,n288645,0
Q9UKL0,n288661,0
Q8TEQ6,n288661,0
O95793,n288677,0
O43818,n288759,0
P37108,n288790,0
P09012,n288825,0
Q96RS0,n288959,0
P17844,n289022,0
Q9UK45,n289037,0
Q8NDV7,n289042,0
P08579,n289116,0
Q969L4,n289150,0
Q9Y2X3,n289194,0
Q6IPL9,n289227,0
P08579,n289241,0
Q96PU8,n289284,0
P61964,n289310,0
P31483,n289406,0
P17980,n289522,0
Q969L4,n289533,0
Q9Y3B4,n289582,0
Q6P2Q9,n289633,0
P52943,n289669,0
Q96G21,n289720,0
P19447,n289743,0
O76094,n289786,0
P09012,n289792,0
P19447,n289795,0
P52943,n289796,0
Q9UKL0,n289846,0
Q96G21,n289878,0
Q8WXF1,n289945,0
Q13595,n290070,0
Q9Y6M1,n290166,0
Q96G21,n290252,0
Q9UKC9,n290358,0
O60341,n290398,0
B7ZL34,n290431,0
O95707,n290445,0
P35268,n290663,0
Q9Y333,n290687,0
Q96G21,n290828,0
P31483,n290896,0
Q96DU9,n290910,0
B7ZL34,n291051,0
Q9Y4Z0,n291062,0
Q49AS9,n291161,0
Q8N3U4,n291821,0
P49458,n292289,0
P37231,n293082,0
P61011,n293622,0
Q9UKC9,n293705,0
Q99575,n293716,0
Q9BUL9,n293886,0
P61978,n293983,0
Q6IPL9,n294378,0
Q3MI39,n294384,0
P37108,n294451,0
P78345,n294937,0
Q06787,n295022,0
Q7L014,n295069,0
Q9Y2X3,n295319,0
Q8WXF1,n295367,0
P61964,n295374,0
Q14764,n295587,0
P17735,n295587,0
P52943,n296137,0
Q15022,n297172,0
P62310,n297644,0
Q9Y6M1,n297653,0
B7ZL34,n309,0
P08621,n309,0
P09234,n309,0
P83369,n323827,0
P50750,n323867,0
Q4G0J3,n323889,0
Q13523,n323950,0
Q9UHB9,n323992,0
P49711,n323992,0
Q6IPL9,n324039,0
P61011,n324559,0
Q9NVP2,n324559,0
P49458,n324778,0
P09661,n324796,0
P83876,n324803,0
P61011,n325017,0
P09234,n325173,0
Q9Y3B4,n325252,0
O75643,n325292,0
P17844,n325441,0
A0PJ92,n325490,0
P60842,n325544,0
O00566,n325625,0
Q06787,n326143,0
Q96RS0,n326329,0
P10155,n326351,0
O95793,n326477,0
Q9BUL9,n326477,0
Q13148,n326,0
P15172,n326,0
Q6PJX3,n327341,0
Q9UKL0,n327941,0
P09234,n328167,0
P23246,n328253,0
Q9Y3B4,n328253,0
Q8N3U4,n328253,0
O94906,n328253,0
Q3MI39,n328253,0
O95707,n328253,0
P49458,n328253,0
O94992,n329,0
P04637,n329,0
Q9UK45,n330,0
P35637,n330,0
P50750,n332454,0
P07910,n332636,0
Q9Y3B4,n332636,0
Q9Y6Y0,n332636,0
Q9BUQ8,n333358,0
Q9Y3B4,n333358,0
Q15910,n333410,0
Q6IBM8,n333481,0
Q49AS9,n333490,0
P62310,n333490,0
Q15022,n333490,0
Q8TEQ6,n333527,0
Q9Y333,n333550,0
P23246,n333550,0
P50750,n333750,0
Q92841,n334052,0
P52943,n334052,0
O43172,n334052,0
P61011,n334052,0
O43447,n334403,0
Q9Y3B4,n334773,0
P35268,n335135,0
Q3MI39,n335179,0
Q7L014,n335486,0
O75643,n335526,0
Q8NEI3,n335544,0
Q6IBM8,n335584,0
Q96BK5,n335584,0
Q9Y4Y9,n335656,0
Q96DI7,n335682,0
Q96DI7,n335713,0
P60842,n335713,0
Q15788,n335713,0
P62312,n335713,0
P08621,n336291,0
P08579,n336293,0
O00566,n336293,0
P83876,n336293,0
B7ZL34,n336293,0
P09234,n336293,0
O76094,n336296,0
O94906,n336296,0
A0PJ92,n336296,0
O43818,n336296,0
P83876,n336894,0
Q9BUQ8,n336934,0
P38432,n336934,0
Q9UKL0,n336934,0
Q15233,n336975,0
Q9UL18,n337306,0
Q9UKC9,n337644,0
O14746,n337667,0
Q9Y6Y0,n337667,0
P19447,n337669,0
Q9UHB9,n337687,0
Q9NV31,n337691,0
Q9NVP2,n337698,0
P17735,n337699,0
Q15788,n337699,0
Q15233,n337711,0
P37231,n337731,0
Q13148,n337733,0
P17844,n337733,0
Q8NEI3,n337750,0
P08621,n337756,0
Q6PJX3,n337756,0
P09234,n337756,0
O43172,n337756,0
Q8NDV7,n337757,0
P38432,n337758,0
P50750,n337758,0
P49458,n337758,0
Q13127,n337758,0
Q9UKL0,n337759,0
Q92841,n337768,0
Q15910,n337768,0
Q15233,n337808,0
Q969L4,n337809,0
P49711,n337840,0
Q9Y4Y9,n337863,0
O94906,n337873,0
P09132,n337873,0
Q96G21,n337895,0
Q15717,n337902,0
Q4G0J3,n337902,0
P52943,n337902,0
P04637,n337908,0
Q92841,n337914,0
P11940,n337914,0
P49711,n337921,0
Q4G0J3,n337928,0
P60484,n337930,0
Q9UK45,n337950,0
Q9UKL0,n337950,0
O15116,n337970,0
Q9UK45,n337986,0
P08621,n337986,0
P17735,n337997,0
O95793,n337998,0
Q01844,n338000,0
P17844,n338006,0
O75643,n338006,0
Q96DI7,n338006,0
O43251,n338009,0
O15116,n338024,0
O76094,n338024,0
P19447,n338028,0
Q96DI7,n338028,0
Q96BK5,n338060,0
P52943,n338060,0
P60842,n338060,0
O75817,n338060,0
O75643,n338084,0
P17844,n338084,0
P09132,n338087,0
Q06787,n338112,0
P52943,n338114,0
Q9Y333,n338114,0
Q8IUX4,n338114,0
P17980,n338114,0
P26599,n338114,0
Q8WXF1,n338114,0
P09661,n338114,0
P04637,n338116,0
Q96RS0,n338129,0
P17980,n338129,0
O95793,n338146,0
Q6IPL9,n338146,0
Q49AS9,n338150,0
P19474,n338150,0
O43251,n338165,0
Q92841,n338167,0
Q96PU8,n338197,0
O95707,n338202,0
P26599,n338204,0
P09661,n338204,0
O43447,n338205,0
Q06787,n338205,0
P61978,n338205,0
Q4G0J3,n338208,0
P38432,n338217,0
Q9UHB9,n338217,0
Q96G21,n338221,0
P62312,n338222,0
Q13595,n338223,0
Q13285,n338223,0
Q96BK5,n338223,0
Q96DI7,n338224,0
Q13595,n338245,0
Q9Y333,n338264,0
P19474,n338264,0
P26599,n338265,0
P49711,n338265,0
Q7Z3B3,n338288,0
O76094,n338288,0
Q49AS9,n338297,0
Q9H633,n338297,0
O75643,n338298,0
Q13595,n338306,0
Q9Y2X3,n338322,0
Q9UKL0,n338325,0
Q96DI7,n338336,0
Q9Y333,n338358,0
P83369,n338398,0
Q96DI7,n338401,0
P08621,n338404,0
O00566,n338404,0
P62312,n338404,0
Q9Y333,n338404,0
Q9UKL0,n338404,0
P15172,n338411,0
P08621,n338415,0
P17844,n338437,0
P04150,n338444,0
P61011,n338446,0
Q13595,n338446,0
O15116,n338446,0
P04637,n338446,0
Q13285,n338446,0
Q96PU8,n338446,0
Q6PJX3,n338471,0
Q8NEI3,n338479,0
Q15788,n338479,0
O75643,n338482,0
P35268,n338512,0
P08579,n338513,0
Q9Y6M1,n338522,0
Q9UKC9,n338547,0
Q8NEI3,n338547,0
P15172,n338553,0
O76094,n338554,0
Q49AS9,n338554,0
P09132,n338562,0
O75817,n338577,0
Q15022,n338577,0
Q4G0J3,n338577,0
P07910,n338577,0
O43251,n338591,0
O94992,n338605,0
Q8NEI3,n338615,0
P05455,n338647,0
Q9NY12,n338647,0
O95793,n338647,0
P62310,n338647,0
P38432,n338647,0
P37108,n338651,0
Q8NDV7,n338652,0
P61011,n338653,0
P52943,n338662,0
Q969L4,n338697,0
P04150,n338731,0
Q13285,n338747,0
Q13148,n338750,0
P31269,n338750,0
Q15022,n338750,0
P15172,n338758,0
O94992,n338758,0
Q13595,n338774,0
P78345,n338776,0
Q07955,n338788,0
P15172,n338788,0
Q15910,n338788,0
Q96G21,n338788,0
P09234,n338788,0
Q8NEI3,n338810,0
Q9NVP2,n338835,0
Q15910,n338835,0
Q9BUL9,n338835,0
P17980,n338836,0
P78345,n338856,0
O60832,n338856,0
Q9BUQ8,n338859,0
P17844,n338866,0
P31269,n338877,0
P04637,n338877,0
Q96RS0,n338877,0
Q15788,n338877,0
A2VCT9,n338879,0
Q99575,n338886,0
Q9BUQ8,n338897,0
P19447,n338897,0
Q96RS0,n338897,0
P19338,n338905,0
O75817,n338931,0
P19474,n338931,0
Q96PU8,n338960,0
Q9UHB9,n338976,0
O75940,n338991,0
Q9UHB9,n339003,0
P52943,n339003,0
P09661,n339003,0
P35268,n339035,0
O00566,n339038,0
Q8N3U4,n339055,0
Q96RS0,n339073,0
Q9UKC9,n339087,0
Q969L4,n339087,0
Q9Y4Y9,n339087,0
O95707,n339096,0
O60341,n339096,0
Q9UL18,n339112,0
O60341,n339119,0
P52943,n339119,0
P49711,n339119,0
P19338,n339129,0
Q13523,n339156,0
Q96G21,n339156,0
Q9Y333,n339158,0
P09012,n339158,0
P17980,n339158,0
P35637,n339212,0
O43172,n339223,0
P19474,n339234,0
P83369,n339254,0
P62312,n339263,0
Q6IPL9,n339282,0
P61964,n339289,0
Q9Y4Y9,n339304,0
Q7L014,n339333,0
P26599,n339341,0
Q49AS9,n339347,0
P10155,n339349,0
Q9H633,n339370,0
P11940,n339370,0
P09234,n339370,0
Q14764,n339384,0
A2VCT9,n339393,0
Q9UKC9,n339421,0
Q06787,n339431,0
P60842,n339432,0
Q9Y6Y0,n339432,0
A2VCT9,n339451,0
P04637,n339461,0
P60484,n339517,0
Q15788,n339518,0
P35637,n339518,0
P49711,n339526,0
P10155,n339533,0
Q14764,n339544,0
P35637,n339544,0
P04150,n339552,0
Q4G0J3,n339579,0
Q06787,n339583,0
Q9Y2X3,n339588,0
P62310,n339597,0
Q969L4,n339622,0
Q9UKL0,n339627,0
Q13523,n339642,0
Q13523,n339646,0
P11940,n339646,0
O95777,n339646,0
Q9NVP2,n339646,0
Q9BUL9,n339646,0
Q9Y3B4,n339646,0
P61964,n339646,0
O95793,n339646,0
Q15910,n339702,0
P31269,n339702,0
Q9NV31,n339715,0
Q8IUX4,n339715,0
Q9NVP2,n339741,0
Q8NEI3,n339741,0
Q01130,n339774,0
O43172,n339798,0
O75940,n339824,0
O14746,n339828,0
P04637,n339828,0
Q6PJX3,n339828,0
Q9NY12,n339833,0
P37108,n339861,0
Q13595,n339862,0
Q49AS9,n339862,0
Q8NEI3,n339862,0
Q9Y3B4,n339893,0
P83876,n339893,0
O14746,n339897,0
O60341,n339901,0
O76094,n339920,0
P09661,n339920,0
Q8N3U4,n339920,0
P09234,n339930,0
Q9Y6Y0,n339948,0
O95707,n339966,0
Q96G21,n339966,0
P55769,n339986,0
P37231,n339993,0
